product_id,product_variant,nome_sku,volume_hectolitro,marca,descricao_sku,Classificação da Cerveja,Tamanho,Embalagem,Retornável,Origem ,Tipo de Cerveja,Teor alcoólico
16.366,15.976,Combo Brüder Alma Cevada | Noi Amara | Fürst Catalina Weissbier + Caneca,"0,018",Artesanais,"Contém: 
1 Brüder Alma Cevada 600ml
Estilo ou Família: Premium American Lager
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,8% 

1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%
 
1 Fürst Catalina Weissbier 600ml
Estilo ou Família: German Weiss
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,5%

1 Caneca 342ml",,,,,,,
14.704,14.319,Overhop Summer Time 500ml,"0,005",Artesanais,"Estilo ou Família: Rio Lager
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,5%",,,,,,,
14.951,14.566,Tarantino Miracle IPA 473ml,"0,00473",Artesanais,"Estilo ou Família: IPA
Índice de Amargor (IBU): 44
Teor Alcoólico: 6,2%",,,,,,,
10.641,10.271,Legítima do Ceará 300ml | Apenas o Líquido,"0,003",Legítima,,,,,,,,
14.813,14.428,Motim At The Mountains of Hoppinness 473ml,"0,00473",Motim,"Estilo ou Família: West Coast IPA (India Pale Ale) 
Índice de Amargor (IBU): 52
Teor Alcoólico: 6,7%",,,,,,,
10.116,9.746,Original 350ml,"0,0035",Original,,,,,,,,
16.338,15.948,Combo Albanos Pilsen | Hocus Pineaple Express | Noi Bianca,"0,017",Artesanais,"Contem:
1 Albanos Pilsen 600ml
Estilo ou Família: Pilsen
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%

1 Hocus Pocus Pineapple Express 500ml
Estilo ou Família: American IPA (India Pale Ale) com Abacaxi
Índice de Amargor (IBU): 40
Teor Alcoólico: 6,0%

1 Noi Bianca 600ml
Estilo ou Família: Weiss
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%",,,,,,,
16.369,15.979,Combo Brüder Alma Cevada | Fürst Frei Galdi Blond Ale | Noi Amara ,"0,018",Artesanais,"Contém: 
1 Brüder Alma Cevada 600ml
Estilo ou Família: Premium American Lager
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,8% 

1 Fürst Frei Galdi Blond Ale 600ml
Estilo ou Família: Belgium Blond Ale
Índice de Amargor (IBU): 18
Teor Alcoólico: 6,1%
 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%",,,,,,,
19.229,18.776,Tupiniquim Double IPA 600ml - Pack de 6 Unidades,"0,036",Artesanais,"Estilo ou Família: Double IPA
Índice de Amargor (IBU): 80
Teor Alcoólico: 7,5%",,,,,,,
19.233,18.780,Tupiniquim Chopp Bock Barrilete 1L - Pack com 6 Unidades,"0,06",Artesanais,"A Cerveja Bock da Tupiniquim tem Teor Alcoolico 6,5%,  é uma cerveja escura, perfeita para os dias frios de inverno. Leva 5 tipos de maltes especiais na sua composição. Uma lager maltada, escura, forte, que enfatiza as qualidades ricamente maltadas e um pouco tostadas dos maltes sem ser doce no final.",,,,,,,
20.892,20.437,Cerveja Opa Bier Porter 600ml,0.006,Artesanais,,,,,,,,
21.017,20.562,Cerveja Maniacs IPA 600ml,0.006,Artesanais,"Estilo: IPA
ABV: 4,8%
IBU: 30

A Maniacs IPA é uma cerveja PURO MALTE, com aroma e amargor pronunciados. O estilo India Pale Ale (IPA) é oriundo da Inglaterra. Nossa Maniacs IPA tem grande adição de lúpulos que proporcionam aromas frutados e amargor marcante. De coloração dourada, é uma cerveja de paladar ousado, produzida artesanalmente para LOUCOS POR IPA!",,,,,,,
21.019,20.564,Cerveja Maniacs IPA 473ml,"0,00473",Artesanais,"Estilo: IPA
ABV: 4,8%
IBU: 30

A Maniacs IPA é uma cerveja PURO MALTE, com aroma e amargor pronunciados. O estilo India Pale Ale (IPA) é oriundo da Inglaterra. Nossa Maniacs IPA tem grande adição de lúpulos que proporcionam aromas frutados e amargor marcante. De coloração dourada, é uma cerveja de paladar ousado, produzida artesanalmente para LOUCOS POR IPA!",,,,,,,
16.351,15.961,Combo Noi Amara | Three Monkeys White IPA | Farra Bier Black Jack ,"0,016",Artesanais,"Contem: 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5% 

1 Three Monkeys White IPA 500ml
Estilo ou Família: White IPA
Índice de Amargor (IBU): 44
Teor Alcoólico: 7%
 
1 Farra Bier Black Jack 500ml
Estilo ou Família: Stout
Índice de Amargor (IBU): 30
Teor Alcoólico: 7,5%",,,,,,,
17.443,16.990,Capunga Hop Lager 600ml,"0,006",Artesanais,"Estilo ou Família: Hop Lager
Índice de Amargor (IBU): 40
Teor Alcoólico: 5,5%",,,,,,,
17.445,16.992,Capunga Oktober Pilsen 275ml,"0,00275",Artesanais,"Estilo ou Família: Pilsen
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,5%",,,,,,,
17.627,17.174,Capunga Pilsen Praia 275ml,"0,00275",Artesanais,"Estilo ou Família: Pilsen
Índice de Amargor (IBU): 20
Teor Alcoólico: 5%",,,,,,,
17.882,17.429,Cerveja Brooklyn Lager 350ml,"0,0035",Artesanais,"Estilo ou Família: American Amber Lager
Índice de Amargor (IBU): 30
Teor Alcoólico: 5,2%

A cerveja mais comercializada da Brooklyn, uma das mais conhecidas no Brasil e no mundo. Sendo considerada por muitos uma fábrica industrial pelo seu tamanho e quantidade de produção a Brooklyn não deixa a desejar na qualidade. Uma lager seca, a Brooklyn Lager contém um leve toque do lúpulo e bastante refrescante.",,,,,,,
17.902,17.449,Fruki Bellavista Lager 473ml,"0,00473",Artesanais,,,,,,,,
9.138,8.772,Original 600ml | Vasilhame Incluso - Unidade,"0,006",Original,,,,,,,,
20.522,20.067,Cerveja Paulistania Marco Zero 600 ml - Pack de 8 unid.,0.0048,Artesanais,,,,,,,,
20.608,20.153,Enseada Session IPA 2L,"0,02",Artesanais,,,,,,,,
21.241,20.786,Cerveja Jamaicana Red Stripe 330ml,0.0033,Artesanais,"Estilo: Lager
IBU: 12
ABV: 4.7%

Criada em 1928, a Red Stripe Lager é uma cerveja jamaicana famosa em todo o mundo. Do tipo Lager (baixa fermentação). Ganhadora de inúmeras medalhas de ouro em concursos internacionais pela qualidade e sabor, é vista como um produto cool, sendo que várias personalidades mundiais já foram fotografadas consumindo esta cerveja, como Kate Moss, Jay Z e Daniel Radcliffe. Apresenta uma coloração clara com final suave e leve amargor.",,,,,,,
12.871,12.501,Overhop Startup 600ml,"0,006",Artesanais,"Estilo ou Família: Hoppy Lager
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,5%",,,,,,,
13.822,13.437,Sul Americana Puro Malte Long Neck 355ml,"0,00355",Artesanais,,,,,,,,
9.077,8.711,Bohemia Caá-Yari 600ml - Unidade,"0,006",Bohemia,,,,,,,,
10.042,9.673,Bohemia 300ml | Apenas o Líquido,"0,003",Bohemia,,,,,,,,
18.749,18.296,Bohemia Parintins Garantido 350ml,"0,0035",Bohemia,,,,,,,,
11.917,11.547,Magnífica 600ml | Vasilhame Incluso,"0,006",Magnífica,,,,,,,,
10.043,9.674,Bohemia 300ml | Vasilhame Incluso,"0,003",Bohemia,,,,,,,,
12.792,12.422,Growler Bohemia 838 Pale Ale 1L,"0,01",Bohemia,,,,,,,,
9.166,8.800,Bohemia 990ml | Vasilhame Incluso - 12 Unidades,"0,1188",Bohemia,,,,,,,,
15.751,15.366,Stella Artois 600ml |  Apenas o Líquido,"0,006",Stella Artois,,,,,,,,
17.098,16.661,Bohemia 473ml - Pack de 24 unidades,"0,11352",Bohemia,,,,,,,,
16.403,16.013,Combo Antuérpia Trela | Hocus Pocus Interstellar | Noi Bianca + Caneca,"0,016",Artesanais,"Contém: 
1 Antuérpia Trela 500ml
Estilo ou Família: Pilsen Puro Malte
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,5% 

1 Hocus Pocus Interstellar 500ml
Estilo ou Família: IPA (India Pale Ale)
Índice de Amargor (IBU): 80
Teor Alcoólico: 7,0%
 
1 Noi Bianca 600ml
Estilo ou Família: Weiss
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%

1 Caneca 342ml",,,,,,,
17.315,16.871,Ambev Sempre Juntos OW 600ml,"0,006",Artesanais,"Sempre Juntos é uma cerveja especial e exclusiva no estilo Craft, com malte Pilsen e malte carahell, fermento único, casca de laranja e um Ary-hopping de lúpulo brasileiro. 
E a melhor parte: Quem quiser experimentar essa beleza também ajuda comunidades em situações de vulnerabilidade. Um trabalho realizado entre Ambev, Zé Delivery em parceria com a CUFA. 
Para contribuir, é fácil: doando R$ 9,00 (+frete) pelo aplicativo ou site do Zé Delivery, você ganha uma cerveja Sempre Juntos exclusiva! ",,,,,,,
10.971,10.601,Pratinha Foreign Extra Stout 500ml,"0,005",Artesanais,,,,,,,,
11.273,10.903,Three Monkeys Classic IPA 500ml,"0,005",Artesanais,"Estilo ou Família: IPA
Índice de Amargor (IBU): 45
Teor Alcoólico: 7%

Nada supera o CLÁSSICO! Lúpulos tradicionais como Amarillo, Centennial e Citra com a modernidade e tropicalidade do El Dorado e do Galaxy. Um perfil clean vindo do fermento americano e dos maltes cuidadosamente selecionados criando uma base pro lúpulo brilhar, como uma IPA deve ser. Sabor e aroma marcantes, cítricos e tropicais. Sim, o clássico sempre encanta, e fica pra sempre. So, let’s go back to the CLASSIC IPA.",,,,,,,
11.666,11.296,Fürst Charlotte Dark Lager 600ml,"0,006",Artesanais,"Estilo ou Família: Schwarzbier
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,8%",,,,,,,
11.739,11.369,Farra Bier Mardi Gras Pale Ale 350ml,"0,0035",Artesanais,"Estilo ou Família: American Pale Ale
Índice de Amargor (IBU): 35
Teor Alcoólico: 5,5%",,,,,,,
11.745,11.375,Farra Bier Holi 350ml,"0,0035",Artesanais,"Estilo ou Família: New England IPA
Índice de Amargor (IBU): 55
Teor Alcoólico: 6%",,,,,,,
11.924,11.554,Enseada Sour Mojito 355ml,"0,00355",Artesanais,"Estilo ou Família: Sour Mojito
Índice de Amargor (IBU): 6
Teor Alcoólico: 4,4%",,,,,,,
21.246,20.791,Cerveja Hocus Pocus Orange Sunshine Blonde Ale 500ml,0.005,Hocus Pocus,"Estilo: American Blonde Ale
IBU: 18
ABV: 5%

Uma American Blonde Ale com laranja em que a refrescância cítrica dos lúpulos e da laranja se equilibram para que cada gota só transmita sentimentos bons, e o teor alcoólico baixo, permite que cada pessoa, não importa quem, possa aproveitar milhares de gotas sem maiores preocupações.",,,,,,,
8.950,8.584,Stella Artois 269ml - Caixa com 8 unidades,"0,02152",Stella Artois,,,,,,,,
22.203,21.748,Stella Artois 350ml Pack com 8 unidades + GRÁTIS 1 Stella Pure Gold,"0,0313",Stella Artois,,,,,,,,
13.965,13.580,Hoegaarden Witbier Belga 269ml,"0,00269",Hoegaarden,"Estilo: Witbier
IBU: 15
ABV: 4,9%

Hoegaarden é uma Witbier belga feita de trigo, não filtrada e de cor clara. As sementes de coentro e raspas de casca de laranja, utilizadas em sua receita, conferem um sabor refrescante, suave e ao mesmo tempo doce e levemente cítrico. Com um aroma marcante e sabor original, Hoegaarden ganhou o World Beer Cup® Gold Award 6 vezes e harmoniza perfeitamente com peixes e frutos do mar, saladas verdes, guacamole, sabores cítricos e queijos suaves.",,,,,,,
10.245,9.867,Stella Artois 410ml,"0,0041",Stella Artois,,,,,,,,
18.347,17.894,Stella Artois 600ml |  Apenas o Líquido - Pack de 12 Unidades,"0,072",Stella Artois,,,,,,,,
20.272,19.817,Hoegaarden Witbier Belga 330ml - Pack de 2 Unidades,"0,007",Hoegaarden,,,,,,,,
15.725,15.340,Unicorn Catharina Sour Bergamota 473ml,"0,00473",Artesanais,"Estilo ou Família: Catharina Sour com Bergamota
Índice de Amargor (IBU): 8
Teor Alcoólico: 4%",,,,,,,
15.736,15.351,Ux Brew Trub Sessions #3 Lata 473ml,"0,00473",Artesanais,"Estilo ou Família: Juicy IPA
Índice de Amargor (IBU): 29
Teor Alcoólico: 6,4%",,,,,,,
15.738,15.353,Ux Brew Wake Cup 473ml,"0,00473",Artesanais,"Estilo ou Família: American IPA com Café
Índice de Amargor (IBU): 35
Teor Alcoólico: 6,8%",,,,,,,
15.749,15.364,Entrequadras Juicy IPA Mosaic Citra e Galaxy Lata 350ml,"0,0035",Artesanais,"Estilo ou Família: West Coast IPA
Índice de Amargor (IBU): 65
Teor Alcoólico: 6,3%",,,,,,,
16.346,15.956,Combo Fürst Lancastre | Hocus Pinaple Express | Three Monkeys White Ipa + Caneca,"0,016",Artesanais,"Contém: 
1 Fürst Lencastre Pilsen 600ml
Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 13
Teor Alcoólico: 4,3% 

1 Hocus Pocus Pineapple Express 500ml
Estilo ou Família: American IPA (India Pale Ale) com Abacaxi
Índice de Amargor (IBU): 40
Teor Alcoólico: 6,0%
 
1 Three Monkeys White IPA 500ml
Estilo ou Família: White IPA
Índice de Amargor (IBU): 44
Teor Alcoólico: 7%

1 Caneca 342ml",,,,,,,
9.779,9.412,Budweiser 330ml - Pack com 6 Unidades,"0,0198",Budweiser,"[PRODUTO PARTICIPANTE DA PROMOÇÃO BOLÃO DO ZÉ]
Esse produto te dá a chance de mostrar seu lado MESTRE na Copa. São prêmios incríveis para os 50 primeiros colocados na fase de grupos e também para os 50 do ranking final da Copa. Tem brahmeira, geladeira Bud e até 1 ano de Zé! E todo mundo que participar também pode concorrer a 1.000 prêmios instantâneos!
Basta comprar qualquer produto Brahma, Budweiser ou Mike’s aqui no app, cadastrar seu pedido no site bolao.ze.delivery e aí é só torcer que seus palpites estão garantidos! Bora participar?
Período de participação válida para compras realizadas entre 11/11 e 18/12/2022, limitada a 64 palpites e um brinde por CPF. Certificados de Autorização SECAP/ME 03.023927/2022 e 05.023891/2022. Confira o regulamento no site.",,,,,,,
14.827,14.442,Antuérpia Névoa Galaxy 473ml,"0,00473",Antuérpia,"Estilo ou Família: New England APA
Índice de Amargor (IBU): 35,8
Teor Alcoólico: 5,2%",,,,,,,
14.829,14.444,Antuérpia Perdição 473ml,"0,00473",Antuérpia,"Estilo ou Família: New England IPA (India Pale Ale) com Lactose e Goiaba
Índice de Amargor (IBU): 60
Teor Alcoólico: 6,5%",,,,,,,
20.151,19.696,Barril Stella Artois 6L - exclusivo para Chopeiras PerfectDraft,"0,06",Stella Artois,"
BARRIL ENTREGUE COM NO MÍNIMO 7 DIAS DE VALIDADE
Com PerfectDraft, você tem Chopp Stella Artois do jeito que você gosta, com espuma na medida e no conforto da sua casa.
É só remover o lacre, engatar o barril na chopeira e esperar gelar!
Não tem uma chopeira PerfectDraft ainda? Basta acessar www.perfectdraft.com.br para saber mais e poder adquirir a sua!
Obs: barril é descartável e só pode ser utilizado combinado com a chopeira PerfectDraft.”",,,,,,,
16.651,16.261,Stella Artois 269ml - Pack de 30 unidades,"0,0807",Stella Artois,,,,,,,,
15.714,15.329,040 27 Voltas 355ml,"0,00355",Cervejaria 040,"Estilo ou Família: American Brown Ale
Índice de Amargor (IBU): 34
Teor Alcoólico: 5,1%",,,,,,,
18.418,17.965,Kit Stella Artois 1 Long Neck 275ml + 1 Cálice Vidro 250ml,"0,00275",Stella Artois,,,,,,,,
22.832,22.374,Stella Artois 350ml - Pack de 6 Unidades,"0,021",Stella Artois,,,,,,,,
27.510,27.052,Stella Artois 350ml Lata Streaming,"0,00350",Stella Artois,"Comprando este produto, você receberá 1 lata streaming que te dará acesso às partidas de Wimbledon transmitidas pela ESPN, disponível no Disney+. Esse benefício é válido apenas para novos assinantes do streaming ou, caso você já assine, para presentear um amigo fã de tênis. Antes de adquirir, consulte os termos e condições.

*Válido 1 voucher de assinatura por pedido",,,,,,,
27.975,27.517,Stella Pure Gold 269ml,"0,00269",Stella Artois,,,,,,,,
11.114,10.744,Kit Stella 550ml,"0,011",Stella Artois,,,,,,,,
9.667,9.300,Skol Hops 350ml - Pack com 12 Un.,"0,042",Skol,,,,,,,,
10.117,9.747,Becks 330ml,"0,0033",Beck's,,,,,,,,
9.859,9.492,Becks 275ml,"0,00275",Beck's,,,,,,,,
9.053,8.687,Bohemia 838 Pale Ale 300ml - Caixa com 6 Unidades,"0,018",Bohemia,,,,,,,,
9.060,8.694,Hoegaarden Witbier Belga 330ml,"0,0033",Hoegaarden,"Estilo: Witbier
IBU: 15
ABV: 4,9%

A cerveja Hoegaarden Wit Blanche 330ml é uma Witbier belga feita de trigo, não filtrada e de cor clara.

A composição leva sementes de coentro e raspas de casca de laranja, que traz um sabor refrescante, suave e ao mesmo tempo doce e levemente cítrico. Com um aroma marcante e sabor original que deu a Hoegaarden o prêmio World Beer Cup® Gold Award 6 vezes. Pela leveza e suavidade dessa bebida ​harmoniza perfeitamente com peixes e frutos do mar.",,,,,,,
9.152,8.786,Stella Artois 550ml | Vasilhame Incluso - 12 Unidades,"0,066",Stella Artois,,,,,,,,
10.280,9.902,Stella Artois 350ml,"0,0035",Stella Artois,,,,,,,,
21.805,21.350,Stella Artois 330ml - Pack de 6 unidade + GRÁTIS 1 Stella Pure Gold 330ml,"0,0231",Stella Artois,,,,,,,,
25.637,25.179,Stella Artois 269ml - 3 por R$10,"0,008",Stella Artois,,,,,,,,
27.352,26.894,Stella Pure Gold 473ml,"0,00473",Stella Artois,,,,,,,,
11.012,10.642,Overhop Dark Hop 500ml,"0,005",Artesanais,,,,,,,,
11.606,11.236,Krug IPA 500ml,"0,005",Artesanais,"Estilo: American IPA 
ABV: 6,0%
IBU: 55

Cerveja do estilo India Pale Ale apresenta notas florais que a tornam extremamente refrescante, mas assim como o rancor, seu amargor se acentua à medida que é degustada, deixando sua marca a cada gole.",,,,,,,
11.619,11.249,Krug Áustria Hefe Weizen 600ml,"0,006",Artesanais,"Estilo: German Heffeweizen
IBU: 10
ABV: 4,8%

Com autêntico fermento importado da Baviera, a Austria Hefe Weizen carrega as caracteristicas naturais indispensáveis ao estilo. Encorpada, de coloração amarelo forte, espuma densa e aroma com notas de abacaxi. Uma cerveja de alta fermentação muito refrescante, ideal para você degustar e aproveitar nos dias quentes.",,,,,,,
12.274,11.904,Noi Fiorella American IPA 600ml,"0,006",Artesanais,"Estilo ou Família: American IPA
Índice de Amargor (IBU): 60
Teor Alcoólico: 6,4%

Para essa cerveja, que homenageia o nonno Fiorello, escolhemos lúpulos mais frutados. A Fiorella passa ainda pelo processo de dry hopping para trazer o melhor frescor desses lúpulos.",,,,,,,
9.662,9.295,Skol Hops 350ml,"0,0035",Skol,,,,,,,,
9.833,9.466,Skol Puro Malte 269ml - Unidade,"0,00269",Skol,,,,,,,,
9.845,9.478,Skol Puro Malte 1L | Apenas o Líquido - 12 Unidades,"0,12",Skol,,,,,,,,
20.738,20.283,Antarctica Pilsen 350ml - Pack de 6 Unidades (Exp),"0,021",Antarctica,,,,,,,,
8.891,8.525,Antarctica Pilsen 473ml,"0,00473",Antarctica,,,,,,,,
9.065,8.699,Wäls Verano 600ml,"0,006",Wäls,"Estilo: Pale Ale
IBU: 25
ABV: 5%

A Cerveja Wals Verano 600ml é ideal para o verão por ser muito equilibrada e refrescante. Ela passa por um dry hopping de lúpulo Columbus que a deixa com aromas que vão desde o cítrico ao floral, e seu corpo possui um bom balanço devido aos maltes que a compõe. Ela harmoniza muito bem com carne assada, carne com chili, carpaccio, empanadas, frango assado e pizza calabresa. ",,,,,,,
9.101,8.735,Antarctica Pilsen 300ml | Vasilhame Incluso - Unidade,"0,003",Antarctica,,,,,,,,
9.177,8.811,Kit da Boa 473ml + 1 Copo Grátis São João,"0,11352",Antarctica,,,,,,,,
9.498,9.132,Cerveja Coronita 210ml,"0,0021",Corona ,"A cerveja Corona, uma bebida nascida no México com sabor distinto e marca icônica, deixou uma marca indelével na indústria cervejeira. Desde seu começo modesto até sua ascensão meteórica como uma sensação global.",,,,,,,
17.432,16.985,Framboise Fondant Imperial Porter com Framboesa 473ml,"0,00473",Dom Haus,"Estilo ou Família: Imperial Porter 
Índice de Amargor (IBU): 34
Teor Alcoólico: 9%

Quase uma sobremesa líquida com harmonização por contraste, combinando o dulçor e as notas de chocolate, característicos das Imperial Porter, com aquele azedinho e frutado clássico da framboesa. ",,,,,,,
16.073,15.688,Cerveja Guinness Draught In Can 440ml,"0,0044",Guinness,,,,,,,,
22.846,22.388,Becks 330ml - Pack de 6 Unidades,"0,0198",Beck's,,,,,,,,
15.752,15.367,Becks 600ml | Apenas o Líquido,"0,006",Beck's,,,,,,,,
18.353,17.900,Bohemia 300ml | Vasilhame Incluso - Pack de 24 Unidades,"0,072",Bohemia,,,,,,,,
22.837,22.379,Bohemia 350ml - Pack de 6 Unidades,"0,021",Bohemia,,,,,,,,
16.854,16.423,Combo Antuérpia 01 Premium Lager 600ml - 10 unid. + 1 Copo Zé Grátis,"0,06",Antuérpia,"Contém: 10 unidades de Antuérpia 01 Premium Lager 600ml + 1 Copo Zé Grátis.

Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 12 
Teor Alcoólico: 4,5%",,,,,,,
16.853,16.422,Combo Antuérpia Trela 600ml - 10 unid. + 1 Copo Zé Grátis,"0,06",Antuérpia,"Contém: 10 unidades de Antuérpia Trela 600ml + 1 Copo Zé Grátis.

Estilo ou Família: Pilsen Puro Malte
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,5%",,,,,,,
20.984,20.529,Budweiser 300ml | Apenas o Líquido,"0,003",Budweiser,,,,,,,,
9.987,9.619,Cerveja Três Fidalgas 600ml,"0,006",Três Fidalgas,"Estilo: Pale Ale
IBU: 24
ABV: 5,2%

Inspirada na herança cultural da cidade de São Paulo, a Cerveja Três Fidalgas 600ml é uma Pale Ale que homenageia as Vilas Ida, Madalena e Beatriz. No século XIX, havia a história de um nobre português que dividiu suas terras entre as três filhas, dando origem às vilas que foram batizadas conforme o nome de cada fidalga.",,,,,,,
8.945,8.579,Budweiser 350ml - Unidade,"0,0035",Budweiser,"




",,,,,,,
9.146,8.780,Budweiser 600ml | Vasilhame Incluso - Unidade,"0,006",Budweiser,,,,,,,,
9.495,9.129,Budweiser 473ml,"0,00473",Budweiser,,,,,,,,
17.167,16.729,Budweiser 350ml - Pack de 24 unidades,"0,084",Budweiser,,,,,,,,
21.298,20.843,Budweiser Zero 350ml - Pack de 6 unidades,"0,021",Budweiser,,,,,,,,
10.433,10.063,Becks 350ml,"0,0035",Beck's,,,,,,,,
16.380,15.990,Combo Fürst Lencastre Pilsen | Hocus Pocus Interstellar | Noi Bianca ,"0,017",Artesanais,"Contém: 
1 Fürst Lencastre Pilsen 600ml
Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 13
Teor Alcoólico: 4,3% 

1 Hocus Pocus Interstellar 500ml
Estilo ou Família: IPA (India Pale Ale)
Índice de Amargor (IBU): 80
Teor Alcoólico: 7,0%
 
1 Noi Bianca 600ml
Estilo ou Família: Weiss
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%",,,,,,,
16.406,16.016,Combo Enseada Premium Lager | Fürst Lencastre Pilsen | Hocus Pocus Pineapple Express + Caneca,"0,016",Artesanais,"Contém: 
1 Enseada Premium Lager 500ml
Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 9
Teor Alcoólico: 4,7% 

1 Fürst Lencastre Pilsen 600ml
Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 13
Teor Alcoólico: 4,3%
 
1 Hocus Pocus Pineapple Express 500ml
Estilo ou Família: American IPA (India Pale Ale) com Abacaxi
Índice de Amargor (IBU): 40
Teor Alcoólico: 6,0%

1 Caneca 342ml",,,,,,,
17.389,16.945,Louvada Weiss 500ml,"0,005",Artesanais,"Estilo ou Família: Weiss
Índice de Amargor (IBU): 10
Teor Alcoólico: 5%",,,,,,,
8.895,8.529,Antarctica Subzero 473ml ,"0,00473",Antarctica,,,,,,,,
9.180,8.814,Kit da Boa 350ml + 1 Copo Grátis São João,"0,084",Antarctica,,,,,,,,
17.110,16.673,Skol Puro Malte 350ml - Pack de 24 unidades,"0,084",Skol,,,,,,,,
14.046,13.661,Antarctica Subzero 300ml | Apenas o Líquido,"0,003",Antarctica,,,,,,,,
18.342,17.889,Skol 300ml | Apenas o Líquido - Pack de 24 Unidades,"0,072",Skol,,,,,,,,
24.491,24.033,Petra Origem 473ml,"0,00473",Petra,,,,,,,,
23.889,23.431,Cerveja Hocus Pocus JÁ Lager Garrafa 355ml,"0,00355",Hocus Pocus,"Estilo: Lager
ABV: 4,5%

Já Lager foi criada pela Hocus Pocus com o objetivo de traduzir a personalidade do Grupo Irajá.
Os lúpulos frescos sao carregados pelo seu corpo macio, feito com aveia, trazendo a leveza e a suavidade dessa Lager de 4,5%ABV.",,,,,,,
20.741,20.286,Skol 300ml | Vasilhame Incluso - Pack de 6 Unidades (Exp),"0,018",Skol,,,,,,,,
23.349,22.891,Pack Becks 330ml  + Abridor Grátis,"0,0198",Beck's,,,,,,,,
21.965,21.510,Kit Presente Hoegaarden + Copo Hoegaarden,0,Hoegaarden,,,,,,,,
27.773,27.315,Proibida Pilsen 473ml,"0,00473",Proibida,,,,,,,,
12.006,11.636,Stella Artois Sem Glúten 330ml,"0,0033",Stella Artois,,,,,,,,
19.556,19.103,KIT STELLA ARTOIS 330ML 1 UN + CALICE  STELLA ARTOIS 250ML,"0,0033",Stella Artois,,,,,,,,
10.254,9.876,Stella Artois 330ml,"0,0033",Stella Artois,,,,,,,,
9.150,8.784,Stella Artois 550ml | Vasilhame Incluso,"0,0055",Stella Artois,,,,,,,,
13.578,13.208,Lohn Unfiltered Lager 473ml,"0,00473",Lohn,"Estilo ou Família: Pilsen
Índice de Amargor (IBU): 11
Teor Alcoólico: 4,6%",,,,,,,
10.266,9.888,Franziskaner Hefe Weissbier Dunkel 500ml,"0,005",Franziskaner,"Estilo: Weizen Dunkel
IBU: 10
ABV: 5%

A Cerveja Franziskaner Hefe Weissbier Dunkel 500ml apresenta cor caramelo e aspecto opaco, com um sabor mais intenso de malte do que a variedade Hell, sendo encorpada e refrescante. Devido aos grãos de trigo torrados e adicionados no seu processo de produção, possui um sabor marcante e um pronunciado aroma torrado que agrada aos amantes de cerveja escura de todo o mundo.",,,,,,,
10.830,10.460,Growler Wäls Session Haze 1L,"0,01",Wäls,,,,,,,,
10.831,10.461,Growler Wäls Bohemian Pilsner 1L,"0,01",Wäls,,,,,,,,
10.834,10.464,Growler Wäls Mister White 2 1L,"0,01",Wäls,,,,,,,,
11.116,10.746,Kit Skol PM Shoulder Bag + 15 Skol Puro Malte 350ml,"0,0525",Skol,,,,,,,,
9.100,8.734,Antarctica Pilsen 300ml | Apenas o Líquido,"0,003",Antarctica,,,,,,,,
9.129,8.763,Antarctica Pilsen 1L | Apenas o Líquido - 12 Unidades,"0,12",Antarctica,,,,,,,,
9.178,8.812,Kit da Boa Litro + Copo Grátis | Apenas o Líquido,"0,24",Antarctica,,,,,,,,
19.513,19.060,Cerveja Corona Extra 330ml - Pack de 12 Unidades,"0,0396",Corona ,"A cerveja Corona, uma bebida nascida no México com sabor distinto e marca icônica, deixou uma marca indelével na indústria cervejeira. Desde seu começo modesto até sua ascensão meteórica como uma sensação global.",,,,,,,
19.514,19.061,Cerveja Corona Extra 330ml - Pack de 24 Unidades,"0,0792",Corona ,"A cerveja Corona, uma bebida nascida no México com sabor distinto e marca icônica, deixou uma marca indelével na indústria cervejeira. Desde seu começo modesto até sua ascensão meteórica como uma sensação global.",,,,,,,
14.047,13.662,Antarctica Subzero 300ml | Vasilhame Incluso,"0,003",Antarctica,,,,,,,,
